NTA Experiment Summary File,
Created with NTA 3.3 - Sample Assistant Dev Build 3.3.203,
,
[Experiment Details],,
Software Version,NTA 3.3 - Sample Assistant Dev Build 3.3.203,
Experiment Name,EMT4 d200 2021-04-01 16-50-46.nano,
Operator Name,MG,
Time Captured,16:50:46  01/04/2021,
Sample Description,d200,
Pre-treatment,,
Diluent,pbs,
Remarks,,
,,
,,,,,
Filename:,EMT4 d200 2021-04-01 16-51-06,EMT4 d200 2021-04-01 16-52-19,EMT4 d200 2021-04-01 16-53-33,EMT4 d200 2021-04-01 16-54-46,EMT4 d200 2021-04-01 16-55-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,26.791,26.745,26.717,26.690,26.651,
Viscosity/cP,0.853577,0.854451,0.854984,0.855498,0.856241,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Unknown,Unknown,Unknown,Unknown,Unknown,
Camera Level,16,16,16,16,16,
Slider Shutter,1300,1300,1300,1300,1300,
Slider Gain,512,512,512,512,512,
Shutter/ms,32.500000,32.500000,32.500000,32.500000,32.500000,
Camera Histogram Upper Limit,2470,2470,2470,2470,2470,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,50,50,50,50,50,
,,,,,,
[Settings],,,,,,
Detection Threshold,5,5,5,5,5,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,16.2234,15.5548,17.4371,17.0212,16.0141,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
3774.0,0,0,0,0,12,2,2,
3778.0,0,0,0,0,12,2,2,
3782.0,0,0,0,0,12,2,2,
3786.0,0,0,0,0,11,2,2,
3790.0,0,0,0,0,11,2,2,
3794.0,0,0,0,0,11,2,2,
3798.0,0,0,0,0,10,2,2,
3802.0,0,0,0,0,10,2,2,
3806.0,0,0,0,0,10,2,2,
3810.0,0,0,0,0,10,2,2,
3814.0,0,0,0,0,9,2,2,
3818.0,0,0,0,0,9,2,2,
3822.0,0,0,0,0,9,2,2,
3826.0,0,0,0,0,9,2,2,
3830.0,0,0,0,0,9,2,2,
3834.0,0,0,0,0,8,2,2,
3838.0,0,0,0,0,8,2,2,
3842.0,0,0,0,0,8,2,2,
3846.0,0,0,0,0,8,2,2,
3850.0,0,0,0,0,7,1,1,
3854.0,0,0,0,0,7,1,1,
3858.0,0,0,0,0,7,1,1,
3862.0,0,0,0,0,7,1,1,
3866.0,0,0,0,0,7,1,1,
3870.0,0,0,0,0,7,1,1,
3874.0,0,0,0,0,6,1,1,
3878.0,0,0,0,0,6,1,1,
3882.0,0,0,0,0,6,1,1,
3886.0,0,0,0,0,6,1,1,
3890.0,0,0,0,0,6,1,1,
3894.0,0,0,0,0,6,1,1,
3898.0,0,0,0,0,6,1,1,
3902.0,0,0,0,0,5,1,1,
3906.0,0,0,0,0,5,1,1,
3910.0,0,0,0,0,5,1,1,
3914.0,0,0,0,0,5,0,0,
3918.0,0,0,0,0,5,0,0,
3922.0,0,0,0,0,5,0,0,
3926.0,0,0,0,0,5,0,0,
3930.0,0,0,0,0,5,0,0,
3934.0,0,0,0,0,4,0,0,
3938.0,0,0,0,0,4,0,0,
3942.0,0,0,0,0,4,0,0,
3946.0,0,0,0,0,4,0,0,
3950.0,0,0,0,0,4,0,0,
3954.0,0,0,0,0,4,0,0,
3958.0,0,0,0,0,4,0,0,
3962.0,0,0,0,0,4,0,0,
3966.0,0,0,0,0,4,0,0,
3970.0,0,0,0,0,4,0,0,
3974.0,0,0,0,0,3,0,0,
3978.0,0,0,0,0,3,0,0,
3982.0,0,0,0,0,3,0,0,
3986.0,0,0,0,0,3,0,0,
3990.0,0,0,0,0,3,0,0,
3994.0,0,0,0,0,3,0,0,
3998.0,0,0,0,0,3,0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),
0,148.0,124.0,116.0,132.0,132.0,
1,286.4,324.3,308.1,305.3,262.9,
2,313.6,337.4,323.4,326.3,312.3,
3,337.0,344.7,335.8,346.3,374.3,
4,361.6,352.0,351.9,372.2,411.2,
5,386.9,362.8,388.4,398.4,435.9,
6,407.9,427.3,428.5,418.8,453.9,
7,423.9,457.6,450.7,435.6,467.8,
8,436.9,470.6,468.7,450.8,479.2,
9,448.2,480.5,486.3,465.3,489.0,
10,458.6,489.3,503.8,479.4,497.6,
11,468.5,497.8,520.1,492.9,505.5,
12,478.0,506.3,533.8,505.6,512.9,
13,487.2,515.1,545.0,517.2,519.9,
14,496.3,524.3,554.3,527.6,526.7,
15,505.0,534.0,562.2,536.8,533.2,
16,513.6,544.0,569.1,545.1,539.6,
17,521.9,554.1,575.2,552.6,546.0,
18,530.0,564.2,580.8,559.4,552.2,
19,537.8,573.9,585.9,565.6,558.4,
20,545.4,583.2,590.6,571.4,564.6,
21,552.9,592.0,595.1,576.9,570.7,
22,560.2,600.4,599.4,582.0,576.8,
23,567.5,608.3,603.4,586.9,582.9,
24,574.8,615.8,607.3,591.5,588.9,
25,582.0,623.0,611.1,596.0,594.8,
26,589.4,629.7,614.7,600.4,600.7,
27,596.7,636.2,618.3,604.6,606.4,
28,604.2,642.4,621.7,608.7,612.1,
29,611.7,648.2,625.1,612.7,617.6,
30,619.3,653.8,628.5,616.7,623.0,
31,626.9,659.1,631.7,620.6,628.3,
32,634.4,664.2,635.0,624.4,633.4,
33,641.9,669.1,638.1,628.2,638.4,
34,649.1,673.7,641.3,632.0,643.3,
35,656.2,678.1,644.4,635.7,648.0,
36,662.9,682.3,647.5,639.4,652.7,
37,669.4,686.3,650.5,643.2,657.2,
38,675.5,690.2,653.6,646.9,661.7,
39,681.4,693.8,656.6,650.6,666.0,
40,686.9,697.4,659.6,654.3,670.3,
41,692.1,700.8,662.6,658.0,674.5,
42,697.0,704.1,665.6,661.7,678.6,
43,701.7,707.3,668.6,665.4,682.6,
44,706.2,710.3,671.5,669.1,686.6,
45,710.4,713.3,674.5,672.9,690.6,
46,714.5,716.2,677.5,676.6,694.5,
47,718.4,718.9,680.5,680.4,698.4,
48,722.1,721.7,683.4,684.1,702.2,
49,725.7,724.3,686.4,687.9,706.0,
50,729.2,726.9,689.4,691.7,709.8,
51,732.5,729.4,692.4,695.5,713.6,
52,735.8,731.9,695.5,699.3,717.3,
53,738.9,734.3,698.5,703.1,721.1,
54,742.0,736.7,701.6,707.0,724.9,
55,745.0,739.0,704.6,710.8,728.6,
56,747.9,741.3,707.7,714.7,732.4,
57,750.8,743.6,710.9,718.5,736.2,
58,753.6,745.8,714.0,722.4,739.9,
59,756.4,748.0,717.2,726.3,743.8,
60,759.1,750.2,720.4,730.2,747.6,
61,761.8,752.4,723.7,734.2,751.5,
62,764.4,754.5,727.0,738.1,755.4,
63,767.1,756.7,730.3,742.1,759.4,
64,769.7,758.8,733.7,746.1,763.4,
65,772.3,760.9,737.2,750.1,767.4,
66,774.8,763.0,740.7,754.2,771.5,
67,777.4,765.1,744.3,758.3,775.7,
68,780.0,767.2,748.0,762.4,779.9,
69,782.5,769.3,751.7,766.6,784.3,
70,785.1,771.4,755.6,770.9,788.7,
71,787.7,773.5,759.5,775.2,793.2,
72,790.3,775.6,763.6,779.6,797.8,
73,792.9,777.8,767.7,784.0,802.5,
74,795.5,779.9,772.0,788.6,807.4,
75,798.2,782.1,776.5,793.2,812.4,
76,800.8,784.3,781.1,798.0,817.5,
77,803.6,786.5,786.0,802.9,822.8,
78,806.3,788.8,791.0,808.0,828.3,
79,809.2,791.1,796.3,813.2,834.0,
80,812.0,793.4,801.9,818.6,839.9,
81,815.0,795.8,807.7,824.2,846.0,
82,818.0,798.3,814.0,830.0,852.5,
83,821.2,800.8,820.7,836.1,859.3,
84,824.4,803.4,827.9,842.5,866.4,
85,827.7,806.1,835.7,849.3,873.9,
86,831.2,808.8,844.3,856.4,881.9,
87,834.9,811.7,853.8,864.0,890.5,
88,838.7,814.7,864.5,872.1,899.7,
89,842.8,817.9,876.6,880.9,909.7,
90,847.1,821.3,890.7,890.3,920.7,
91,851.8,824.9,907.4,900.6,932.7,
92,856.9,828.8,927.7,911.9,946.2,
93,862.5,833.0,953.1,924.4,961.5,
94,868.8,837.7,985.6,938.5,979.2,
95,876.0,843.0,1027.5,954.6,1000.2,
96,884.7,849.3,1079.1,973.5,1025.8,
97,895.4,856.8,1136.9,996.5,1058.8,
98,910.1,866.8,1196.4,1026.6,1104.6,
99,934.2,882.5,1262.1,1073.0,1179.5,
100,1924.0,1232.0,1940.0,3084.0,3996.0,
,,,,,,
Weighting,Volume,
Filename,EMT4 d200 2021-04-01 16-51-06,EMT4 d200 2021-04-01 16-52-19,EMT4 d200 2021-04-01 16-53-33,EMT4 d200 2021-04-01 16-54-46,EMT4 d200 2021-04-01 16-55-59,Average,Standard Error,
Mean,719.7,713.9,744.1,728.3,752.4,731.7,7.3,
Mode,785.4,770.2,692.3,735.7,738.0,744.3,16.1,
SD,134.8,115.9,183.7,155.3,174.6,152.9,12.5,
D10,516.9,542.2,567.3,544.4,538.9,541.9,8.0,
D50,754.0,743.2,716.7,725.8,744.9,736.9,6.8,
D90,858.8,828.6,981.5,926.2,969.0,912.8,30.0,
Valid Tracks,1476.0,1368.0,1499.0,1350.0,1430.0,,,
Graph Data,
Bin centre (E4 nm²/s),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,0,0,0,
90.0,0,0,0,0,0,0,0,
94.0,0,0,0,0,0,0,0,
98.0,0,0,0,0,0,0,0,
102.0,0,0,0,0,0,0,0,
106.0,0,0,0,0,0,0,0,
110.0,0,0,0,0,0,0,0,
114.0,0,0,0,0,0,0,0,
118.0,0,0,279,0,0,56,56,
122.0,0,0,3251901,0,0,650380,650380,
126.0,0,572287,2284901347,0,0,457094727,456951669,
130.0,0,40005854354,134517659380,0,0,34904702747,26080431072,
134.0,0,1999326710602,944003956537,37,61,588666133448,397228629529,
138.0,0,374246329046,1136330508279,4411,15435,302115371434,220787097740,
142.0,0,1641349420,341769069213,349322,1656850,68682484961,68272385340,
146.0,0,1268775,38020883454,16311316,76861865,7623065082,7599467573,
150.0,196,1331,2355281008,422024198,1616285947,878718536,473133279,
154.0,103079,10,123327141,5996675038,16438998676,4511820789,3197134377,
158.0,18924883,2,8166510,48061435138,87007926114,27019290529,17649462988,
162.0,1206866887,4,970955,228028921937,259210230762,97689398109,59779803021,
166.0,28236254009,107,266794,680600112343,472654152248,236298157100,142869109914,
170.0,265096349253,9550,190440,1367137623965,577424161586,441931666959,254582209544,
174.0,1115976047781,1237882,342877,1983041438474,521453294703,724094472344,376045569053,
178.0,2387336593090,120728006,1336945,2228725461843,387104161040,1000657656185,538974216203,
182.0,2970574934311,5880573500,8998575,2077191748451,263932036965,1063517658360,614548071892,
186.0,2476202478624,115793635151,81629542,1709379941603,184046379267,897100812837,503829852245,
190.0,1594476878092,866801777489,795939973,1312492925991,143773635865,783668231482,313554741929,
194.0,908957345271,2598910289290,6957813087,984243214159,133540662338,926521864829,462327835067,
198.0,517598060500,3586019792952,47932494201,746773425570,150259131980,1009716581041,656214664474,
202.0,323816014298,2784172097663,240515075664,587794350555,200834125972,827426332830,493810866908,
206.0,236818846597,1539578469357,848133210009,487604265283,305039527228,683434863695,238862506419,
210.0,207921032613,769529177355,2098702559955,429773098323,499798912507,801144956151,336548392577,
214.0,218064389335,427748496398,3734046070290,403331225921,842842655088,1125206567406,660160269612,
218.0,265719214574,306415731677,4984423659793,402070036245,1411153164019,1473956361262,902752826464,
222.0,361508850652,303563979004,5268150429646,423350498414,2289171801045,1729149111752,960364478041,
226.0,526408616026,413040594410,4677871263102,467104559124,3544877666499,1925860539832,910215314170,
230.0,789925938625,719803405160,3703383455289,535080481656,5198222065966,2189283069339,953943680936,
234.0,1185601835247,1441650472978,2762508620549,630235811175,7193075762958,2642614500581,1190292837761,
238.0,1743168237261,2942281521715,2036504960125,756222860578,9386719479078,3372979411751,1543379952285,
242.0,2479631265582,5483144514114,1541198742743,917020695113,11566919713597,4397582986230,1956139265910,
246.0,3393504048026,8579191010408,1230685038430,1116871863170,13495877573199,5563225906647,2400746504407,
250.0,4465329649698,10714349000091,1054918822454,1360711900456,14967375919502,6512537058440,2735484245999,
254.0,5664049796722,10510104747817,978661863746,1655194524910,15855803854949,6932762957629,2804743434095,
258.0,6955639383498,8221166642352,983612835552,2010246846644,16138888400888,6861910821787,2701959520189,
262.0,8310017046745,5338450209245,1066525421760,2440928673597,15888493363328,6608882942935,2633520417692,
266.0,9704177328638,3049102160368,1238179903889,2969290851148,15237941128334,6439738274475,2633073905675,
270.0,11121824303753,1638712799348,1524525081346,3625907831849,14341842643111,6450562531881,2640941170513,
274.0,12551077237443,888181326954,1970145373239,4450692804761,13342815748605,6640582498200,2641520373270,
278.0,13981882062086,517609337504,2643725672837,5492390729745,12352226426751,6997566845785,2652021640913,
282.0,15404144978104,342033113979,3644469141082,6805801060338,11444673574941,7528224373689,2689009991471,
286.0,16806882915565,266200462218,5106980152007,8445505988020,10661759353467,8257465774255,2763099718944,
290.0,18178175412500,249134154851,7199836379999,10455056142967,10020032404949,9220446899053,2889392810877,
294.0,19505486721580,281298534147,10110577087892,12851649424154,9519374578269,10453677269208,3099624599852,
298.0,20775962491469,378394954055,14009092287939,15608543204675,9149934014403,11984385390508,3444262725310,
302.0,21976495864710,591145059673,18985672994392,18640269296763,8897099920482,13818136627204,3972940530852,
306.0,23093593736253,1036037584832,24971994494384,21797701131085,8744759308350,15928817250981,4695542830415,
310.0,24113260302301,1957661730046,31671199724052,24879190151176,8677318112935,18259726004102,5547651022296,
314.0,25021191729855,3827938376829,38537133800038,27659295223588,8680931638738,20745298153810,6381152083483,
318.0,25803525286637,7448664186135,44837626060948,29929397680470,8744247789428,23352692200723,6990017081407,
322.0,26448229862325,13931746778077,49804542354757,31538380223384,8858824587015,26116344761112,7200436625919,
326.0,26947012624667,24338924309165,52826389410328,32420358129184,9019287278925,29110394350454,7086974009062,
330.0,27297415428561,38863755891697,53607859734670,32601290929982,9223248354182,32318714067819,7262090339352,
334.0,27504652428397,55906399344672,52230470972091,32184568565317,9471012806234,35459420823342,8511014635566,
338.0,27582745562316,71917239598586,49096145565091,31322897678180,9765109164672,37936827513769,10544656420417,
342.0,27554655676132,82651254736914,44789737639533,30186762351053,10109704497635,39058422980253,12211171677159,
346.0,27451343555493,85262647169805,39923856555477,28938093068412,10509967864034,38417181642644,12620782495127,
350.0,27309949482034,79698984591120,35020094503066,27713589060256,10971440600584,36142811647412,11578147224668,
354.0,27171468382846,68394606478928,30450201254675,26617938969511,11499458961129,32826734809418,9476563950298,
358.0,27078365088406,54739825952331,26431385112271,25724538778346,12098662075754,29214555401422,6960541656272,
362.0,27072514185545,41575844193896,23054863024906,25080474489143,12772610524419,25911261283582,4627099672244,
366.0,27193699381145,30511886956561,20326142420432,24712960392055,13523538432961,23253645516631,2946022330186,
370.0,27478727563937,22025863049112,18202530768823,24635363586319,14352261799538,21338949353546,2320409427320,
374.0,27961057016662,15905819578104,16621400253937,24851871954504,15258263115680,20119682383778,2622105920551,
378.0,28670739489139,11667014631380,15518374170850,25360539537315,16239963380106,19491326241758,3211579463964,
382.0,29634439397829,8807309408137,14837325191988,26154844337826,17295175985843,19345818864324,3793483711234,
386.0,30875310693198,6915564754325,14534730073636,27224088302854,18421714678686,19594281700540,4319718760580,
390.0,32412567162078,5693313593452,14580545363730,28553040580848,19618104645670,20171514269155,4802482949265,
394.0,34260660798988,4939829924733,14957077471608,30121232542417,20884327814042,21032625710358,5260684562484,
398.0,36428075000877,4528570837980,15656684508810,31902285683645,22222525700711,22147628346405,5708124234019,
402.0,38915836495970,4386576041411,16678696671857,33863598792096,23637587929071,23496459186081,6151927409604,
406.0,41715942599142,4479855555488,18025693494513,35966636876632,25137570496492,25065139804453,6593196684040,
410.0,44809975257714,4804359172371,19699208416837,38167951641896,26733910631669,26843081024097,7027852011009,
414.0,48168213538088,5381126177631,21695012387920,40420930782642,28441428749060,28821342327068,7447229430651,
418.0,51749545022697,6254081558205,23998317770067,42678139868396,30278127182398,30991642280352,7838454420736,
422.0,55502403783279,7488957479795,26579481033073,44894010282664,32264806670781,33345931849918,8184754657012,
426.0,59366830707101,9171748462821,29390981611532,47027561742985,34424524279829,35876329360854,8465978240879,
430.0,63277579703801,11404993438909,32366513889768,49044841123712,36781912316478,38575168094534,8659690343161,
434.0,67168013662897,14300214418558,35422864121050,50920809737569,39362370182601,41434854424535,8743302405796,
438.0,70974386423602,17965303414477,38464826376652,52640504771655,42191133884419,44447230974161,8697675947868,
442.0,74640026175826,22486759931423,41392804531959,54199414513567,45292224549615,47602245940478,8512476702288,
446.0,78118940951618,27908434072527,44112105401436,55603116901787,48687280244383,50885975514350,8193206995078,
450.0,81378456172117,34210434914192,46542452777780,56866317001783,52394285691798,54278389311534,7769261058093,
454.0,84400645293161,41293358131283,48626114141410,58011470068912,56426231732412,57751563873436,7301177871044,
458.0,87182492275818,48973109989143,50333296668953,59067191147499,60789758624255,61269169741133,6882460442341,
462.0,89734891498622,56989862519541,51664064021008,60066635477481,65483861321057,64787862967542,6626354748380,
466.0,92080717122581,65031337476838,52646766971213,61045996453711,70498756464829,68260714897834,6628264277520,
470.0,94252263902212,72766750617089,53333650546297,62043220581383,75815025278204,71642182185037,6918220376408,
474.0,96288373974504,79884778746027,53794727384152,63096991282277,81403149399316,74893604157255,7447633365626,
478.0,98231530025802,86127943877445,54111121993515,64245992093353,87223544664823,77988026530987,8124969428031,
482.0,100125131667203,91317103374225,54368929262638,65528428151867,93227169608630,80913352412913,8860764315253,
486.0,102011097107585,95362650919757,54654297754500,66981763611405,99356742326890,83673310344028,9590609910847,
490.0,103927861513155,98262415840632,55050066431680,68642620710597,105548545485116,86286301996236,10277859336412,
494.0,105908786861388,100088992565120,55633950181185,70546781632485,111734741126775,88782650473390,10907152762939,
498.0,107980960273725,100970700098693,56478037792198,72729234858421,117846062507821,91200999106172,11475765061167,
502.0,110164338857579,101070503136121,57649245481883,75224211519473,123814707370540,93584601273119,11985907240343,
506.0,112471196017880,100566384469564,59210340124833,78065162884068,129577232351167,95978063169502,12439288057864,
510.0,114905832374199,99635364914423,61221177385273,81284636781548,135077245344340,98424851359957,12834302427581,
514.0,117464528693190,98442080338996,63739860508091,84914018169298,140267711968466,100965639935608,13165575879284,
518.0,120135733752490,97131827154689,66823593465740,88983107336056,145112730732582,103637398488311,13425209866244,
522.0,122900492685050,95827375285991,70529065505778,93519518776431,149588683323880,106473027115426,13604986388609,
526.0,125733128036190,94628587545147,74912259508502,98547895023020,153684724284320,109501318879436,13698948137284,
530.0,128602184637289,93613879172681,80027626153401,104088943030038,157402630698285,112747052738339,13706035022813,
534.0,131471639916899,92842693361090,85926614332875,110158316132828,160756080876790,116231068924096,13632692506592,
538.0,134302364266251,92358369843993,92655599888564,116765381801977,163769466828556,119970236525868,13495477225281,
542.0,137053793702783,92190985830718,100253311638983,123911933476946,166476366313261,123977278192538,13323601221254,
546.0,139685752575942,92359920863466,108747914371654,131590922247727,168917806507688,128260463313295,13160997799308,
550.0,142160341354710,92876028661806,118153967678684,139785299096715,171140444656904,132823216289764,13066803636364,
554.0,144443787625767,93743390710402,128469528656085,148467068539124,173194774611973,137663710028670,13112333846195,
558.0,146508150713003,94960684797785,139673695291361,157596657501219,175133445482014,142774526757076,13372572242046,
562.0,148332773948652,96522234914642,151724886183623,167122697194309,177009753283614,148142469104968,13912382362660,
566.0,149905394022605,98418824064524,164560114689483,176982299388938,178876341475637,153748594728237,14772019777433,
570.0,151222842585035,100638354203300,178095440857542,187101881814124,180784123881990,159568528668398,15959087426396,
574.0,152291308299838,103166431595463,192227678618162,197398561727820,182781425158169,165573081079890,17450574893637,
578.0,153126163655730,105986943969573,206837311198242,207782094771397,184913320310007,171729166780990,19201990666133,
582.0,153751395464110,109082679781238,221792441750099,218157291976407,187221145859426,178000990966256,21157749676464,
586.0,154198706967999,112436021144902,236953497195688,228426805935304,189742150668526,184351436382484,23259072255213,
590.0,154506379768078,116029722063820,252178327349649,238494142473468,192509253503617,190743565031726,25448730076100,
594.0,154717993751808,119847764123051,267327308985761,248266730866846,195550876360126,197142134817519,27673491452949,
598.0,154881102846540,123876264546406,282268078590262,257658876661150,198890826581228,203515029845117,29885258811097,
602.0,155045955048323,128104398136224,296879573401658,266594427664873,202548206163936,209834512083003,32041549961317,
606.0,155264329085721,132525286416222,311055147064133,275009004980554,206537332728456,216078220055017,34105648111044,
610.0,155588540007438,137136804993397,324704629364976,282851684491575,210867662917875,222229864355052,36046551169518,
614.0,156070644641680,141942263650593,337755304054344,290086056129077,215543715081597,228279596711458,37838762825927,
618.0,156761857571566,146950922095335,350151871705325,296690633834568,220564993653042,234224055771967,39461939810199,
622.0,157712170675865,152178316042263,361855536842012,302658633646804,225925922401031,240066115921595,40900408959616,
626.0,158970155361729,157646381452673,372842405590038,307997176573058,231615797511251,245814383297750,42142576179265,
630.0,160582916675666,163383377251545,383101401583677,312726003691137,237618774082448,251482494656895,43180258552006,
634.0,162596162312894,169423616964128,392631906848142,316875811428428,243913900988645,257088279708447,44007977348417,
638.0,165054346598146,175807026233881,401441315965322,320486324695783,250475219104255,262652846519477,44622252714607,
642.0,168000849061388,182578545555590,409542661910395,323604225254844,257271936611768,268199643678797,45020940755821,
646.0,171478148533621,189787395895093,416952436195652,326281044020522,264268692580571,273753543445092,45202651435671,
650.0,175527956080281,197486219857053,423688689119499,328571111161579,271425916365933,279339978516869,45166282148836,
654.0,180191273069062,205730103782147,429769461503094,330529639271623,278700285850843,284984152695354,44910697982802,
658.0,185508343908549,214575477899201,435211569519988,332210994833375,286045282433249,290710333718872,44434586560033,
662.0,191518476357621,224078883758416,440029740167412,333667193643929,293411835294830,296541225844442,43736514060472,
666.0,198259705816843,234295591888964,444236076788254,334946638282425,300749042253206,302497411005938,42815210986191,
670.0,205768283831650,245278049030642,447839821430813,336093101039787,308004949777847,308596841022148,41670123491798,
674.0,214077975417278,257074134286556,450847372991766,337144944459084,315127370889633,314854359608864,40302281849861,
678.0,223219155059747,269725207764717,453262516137386,338134563797950,322064716951570,321281231942274,38715567006503,
682.0,233217697666750,283263944151892,455086815075198,339088031054518,328766817991528,327884661187977,36918507568484,
686.0,244093668604099,297711957320016,456320127551041,340024918208804,335185706267440,334667275590280,34926825883499,
690.0,255859826435051,313077240364980,456961197335879,340958277431527,341276339271171,341626576167721,32767090245833,
694.0,268519963120192,329351467856791,457008287390092,341894757566437,346997241135271,348754343413756,30482031652940,
698.0,282067119093502,346507232616983,456459820477526,342834838603292,352311045237196,356036011205700,28138303449131,
702.0,296481724442732,364495316586672,455314998918504,343773168594691,357184925390796,363450026786679,25837423921693,
706.0,311729731785617,383242122377987,453574380201187,344698990092979,361590908046531,370967226500860,23729339732849,
710.0,327760820497090,402647416567127,451240390147214,345596645370031,365506063044842,378550267125261,22022927747968,
714.0,344506764622108,422582554933025,448317760095278,346446151210309,368912575363549,386153161244854,20975992078797,
718.0,361880066852098,442889370848482,444813879041607,347223834828436,371797704693420,393720971252809,20838034036912,
722.0,379772966992017,463379908122714,440739055753028,347903022440172,374153643353832,401189719332353,21749561310403,
726.0,398056934068752,483837166464579,436106689495692,348454771282171,375977285883689,408486569438977,23674914049723,
730.0,416582745455767,504016999924389,430933351151211,348848634572753,377269925545107,415530331329845,26437244984385,
734.0,435181243245325,523651265755157,425238779093510,349053447231725,378036893963589,422232325857861,29808471169918,
738.0,453664837194815,542452264142104,419045796279208,349038118362204,378287160261115,428497635247889,33573270158155,
742.0,471829795095264,560118440661587,412380156563760,348772414792646,378032905426369,434226742507925,37550081222638,
746.0,489459326242686,576341247127924,405270329342056,348227718624110,377289086448456,439317541557046,41589537268741,
750.0,506327423417977,590812977816553,397747232255328,347377740945510,376073003069909,443667675501055,45567237324749,
754.0,522203385661087,603235322958276,389843921974231,346199173837775,374403878047936,447177136495861,49377469153871,
758.0,536856900942162,613328316153899,381595253014122,344672263602585,372302459696326,449751038681819,52929197719360,
762.0,550063527724400,620839302889312,373037514225858,342781289859239,369790653342278,451302457608218,56143971326089,
766.0,561610380566902,625551528617059,364208052093773,340514937723248,366891186281406,451755217056478,58955120397002,
770.0,571301800303169,627291940336265,355144889315930,337866553601914,363627308929926,451046498497441,61307718378744,
774.0,578964776386382,625937816758254,345886346383942,334834279045877,360022533215655,449129150358022,63158917699582,
778.0,584453889341998,621421888371613,336470673058904,331421061357546,356100407849569,445973583995926,64478391036911,
782.0,587655555550712,613735677330120,326935695789950,327634544030232,351884328995487,441569160339300,65248694009867,
786.0,588491384311034,602930873528512,317318486259430,323486844313462,347397383999299,435924994482347,65465428344056,
790.0,586920496734496,589118661531371,307655055381557,318994229028838,342662225239949,429070133583242,65137132669392,
794.0,582940704940198,572467016416619,297980076241955,314176702984049,337700970794405,421053094275445,64284866639458,
798.0,576588504940841,553196088016365,288326638650323,309057526790003,332535128438343,411940777367175,62941485764007,
802.0,567937893776554,531571885842371,278726037194104,303662682474330,327185539501024,401816807757677,61150630339566,
806.0,557098076989427,507898555398086,269207593930983,298020305968105,321672339220933,390779374301507,58965472220060,
810.0,544210182794536,482509596156998,259798516151813,292160105341961,316014930477464,378938666184554,56447277270472,
814.0,529443141196296,455758409345802,250523788983742,286112782665977,310231968072226,366414018052809,53663847973660,
818.0,512988917504723,428008578612280,241406101997115,279909475684042,304341351074885,353330884974609,50687907875998,
822.0,495057308835378,399624279116232,232465808431064,273581233282725,298360221110587,339817770155197,47595474448421,
826.0,475870518837001,370961182457768,223720915173960,267158536166333,292304964829240,326003223492860,44464235485735,
830.0,455657720604314,342358179256301,215187101223023,260670871392283,286191219147356,312013018324655,41371891950894,
834.0,434649801859341,314130182103753,206877762019128,254146366636996,280033878179159,297967598159675,38394355588134,
838.0,413074461970516,286562203524016,198804076797893,247611487389813,273847101066740,283979866149796,35603602437118,
842.0,391151799597227,259904831148047,190975095928275,241090797827168,267644320175843,270153368935312,33064921012225,
846.0,369090495206352,234371150054235,183397845117765,234606783982617,261438249340137,256580904740221,30833340027805,
850.0,347084656880010,210135094168532,176077443346559,228179736055631,255240892014174,243343564492981,28949296969057,
854.0,325311362946700,187331148161747,169017231447546,221827685316070,249063549332440,230510195440901,27434183993495,
858.0,303928902883461,166055270978805,162218908366264,215566390062773,242916828174583,218137260093177,26287105194025,
